feature_0,feature_1,feature_2,feature_3,scaled_target
-0.52120674,-0.6076678,0.0054397583,6.169625,-1.2265416
-0.5116361,-0.6177672,-0.10794854,5.683476,-1.5350955
-0.4573955,-0.72297674,-0.050497174,4.861546,-1.0722647
-0.34170786,-1.0271871,-0.5248862,3.9789484,-1.1494032
-0.27057588,-1.1932012,-0.613365,3.390261,-0.262311
-0.110315666,-1.4242972,-0.7183658,2.763687,-0.18517256
-0.116176575,-1.6470895,-0.81480676,2.6396496,-0.7251417
0.03610012,-1.757459,-0.89542854,2.7441766,-0.22374178
-0.016946435,-1.6031201,-0.6840244,2.892114,-0.5708648
-0.077006295,-1.3695829,-0.64567965,2.9414487,-0.22374178
-0.24175683,-0.89128476,-0.046982527,3.6531603,-0.7251417
-0.23965968,-0.7282229,0.1593855,4.2055984,-0.84084934
-0.27511844,-0.68278235,0.2205987,4.7054853,-0.5322956
-0.26024508,-0.68724746,0.17640382,4.610107,-0.49372634
-0.32490584,-0.6738367,0.044837177,5.184883,-0.6480032
-0.3487178,-0.709338,-0.17975324,5.882893,-0.5322956
-0.3346426,-0.8246213,-0.12623167,6.180667,-0.8022801
-0.34389043,-0.79827803,-0.25293136,5.9673786,-0.49372634
-0.37473303,-0.7347303,-0.16494858,5.600725,-0.609434
-0.39499104,-0.7027623,-0.13030243,5.6529512,-0.6480032
-0.40933064,-0.7408641,-0.06543195,5.9617796,-0.7637109
-0.41998184,-0.6996829,-0.12691629,5.5992975,-0.8794186
-0.44501114,-0.7365214,0.103372335,6.3509083,-0.84084934
-0.4636886,-0.72442764,0.078706145,6.6346865,-1.2265416
-0.4851845,-0.71687305,-0.0051749945,6.314244,-1.0336955
-0.4865691,-0.73820966,-0.024196625,6.171118,-1.1494032
-0.44940627,-0.79874307,-0.27031678,5.3332276,-0.84084934
-0.40029737,-0.97974974,-0.59755605,4.172672,-0.7251417
-0.25217232,-1.1961066,-0.58032537,4.0017433,-0.4165879
-0.17564085,-1.3993411,-0.4545033,3.5139678,-0.30088022
-0.03508997,-1.4675475,-0.3228144,3.5893123,-0.33944947
0.024748325,-1.4630003,-0.14142412,3.9680634,-0.5322956
-0.19042745,-1.17259,-0.17182893,3.7274797,-0.4165879
-0.26907885,-0.92915094,-0.20897594,3.4775584,-0.8022801
-0.31635198,-0.81567025,0.14329255,3.6542192,-0.9179878
-0.28097183,-0.7021506,0.13875163,4.4558835,-0.8022801
-0.3424577,-0.6399348,-0.014459729,4.6849704,-0.6865725
-0.37043414,-0.6578936,-0.03031236,4.8329005,-0.7637109
-0.43025672,-0.6116572,-0.17172348,5.501713,-0.6865725
-0.41188386,-0.6876997,-0.29760426,6.0236897,-0.6865725
-0.3879084,-0.79424274,-0.08716965,5.881439,-1.2265416
-0.41312435,-0.74655855,-0.25195593,6.0636954,-0.8794186
-0.40644318,-0.77527833,0.033013463,5.897166,-0.8022801
-0.4262411,-0.7790507,-0.0028569698,6.006572,-1.2265416
-0.43665892,-0.8197347,0.22622061,6.320047,-1.0336955
-0.47334272,-0.76692176,0.22166014,6.314471,-1.9207877
-0.46368933,-0.8029192,0.31971145,6.572262,-2.1907723
-0.4890156,-0.8565791,0.31565273,7.346369,-2.30648
-0.45467997,-0.95660365,0.46870697,7.233545,-2.0364952
-0.5056497,-0.85686374,0.18882167,6.6910024,-1.8822185
-0.49375442,-0.7765469,0.1379627,5.6040864,-1.4579569
-0.40805405,-0.93838185,-0.24566579,5.1249943,-0.7637109
-0.307475,-1.1279376,-0.21332368,4.7300057,-0.069464885
-0.15995741,-1.3046535,-0.28441972,4.321212,-0.6865725
-0.1370852,-1.2641993,-0.038277447,4.3570256,-0.14660333
-0.02291134,-1.4193923,-0.070961416,4.3028765,-0.18517256
-0.045808822,-1.4013522,-0.25958598,3.9528146,0.20051968
-0.13165581,-1.0471767,0.03050208,4.755792,-0.03089566
-0.23308548,-0.7804497,0.29291356,5.224996,-0.95655704
-0.26015615,-0.7834842,0.2201885,5.431732,-0.9179878
-0.26790985,-0.8746482,0.29369056,5.826581,-1.1879724
-0.28545526,-0.89178616,0.24069262,6.0656753,-0.9179878
-0.3330378,-0.8829258,0.043511987,6.2930245,-1.0722647
-0.34274545,-0.95170575,-0.06921065,7.2259684,-1.2265416
-0.35795832,-0.933904,-0.080746055,7.0495358,-1.2651109
-0.37770206,-0.86285704,-0.10816991,6.771716,-1.3036801
-0.4092763,-0.7956601,-0.04011202,6.4633923,-1.0722647
-0.4377322,-0.78469634,-0.025547028,6.778009,-1.0722647
-0.44762886,-0.80616885,0.03572595,6.837047,-1.5350955
-0.43492305,-0.9231613,0.25789428,6.657896,-1.6122339
-0.4685545,-0.8230276,0.2447536,7.218222,-1.6122339
-0.48103908,-0.89406526,0.27388287,7.8949313,-1.3422493
-0.46700466,-0.9504324,0.29882038,7.536333,-1.4579569
-0.4887307,-0.9066817,0.15802526,7.3635535,-1.3808185
-0.44974014,-0.911835,0.17285311,6.4534354,-0.9179878
-0.2815244,-1.1442171,-0.072849154,5.462584,-1.1108339
-0.16912414,-1.2463326,0.08203524,5.359937,-0.4165879
-0.135018,-1.1592536,-0.026803493,5.1150613,-0.6480032
-0.22768378,-1.6287714,-1.9142137,4.4720836,-0.95655704
-0.13193421,-1.0815979,0.6106919,4.859735,-0.6480032
-0.20736064,-1.0136149,0.5319772,5.2407746,-0.6480032
-0.24295363,-0.8529826,0.30270588,5.3639855,-0.8022801
-0.24454589,-0.8696504,0.42654538,5.594929,-0.7637109
-0.28749156,-0.8345252,0.19760776,5.935715,-0.84084934
-0.300994,-0.91903996,0.0751977,6.490471,-1.0722647
-0.35002604,-0.81432223,0.16112626,6.2043443,-2.1907723
-0.3615226,-0.9505905,0.17712021,6.86982,-2.152203
-0.37156,-0.92704445,0.2041074,7.3391986,-1.9593569
-0.3812917,-0.95553726,0.031922102,7.2206635,-1.8822185
-0.38135678,-0.97830117,0.18073559,7.51491,-2.0750647
-0.36110276,-1.0712817,0.49797738,7.395388,-2.0750647
-0.40553886,-0.9309001,0.35021508,7.256701,-2.0750647
-0.41242218,-1.0171115,0.54582214,7.524013,-1.8822185
-0.4115932,-0.9865083,0.4259348,7.430734,-1.8436491
-0.400642,-0.9511462,0.3424803,7.5377765,-1.2651109
-0.39968136,-1.0522678,0.44343078,8.314199,-1.8822185
-0.39631563,-1.0207951,0.3686117,7.7667274,-1.7665107
-0.40417948,-0.8763642,0.15868819,7.1684155,-1.5350955
-0.39931715,-0.74911183,0.123324156,6.1373672,-1.5736647
-0.29407,-0.82284856,-0.1335963,5.623117,-0.99512625
-0.19803339,-0.9737907,-0.15237844,5.186775,-0.84084934
-0.05130899,-1.3097317,-0.14442062,4.489837,-0.45515713
-0.033047408,-1.3718712,-0.362512,4.3306108,-0.5708648
0.13006422,-1.6874163,-0.30922794,4.8213263,-0.22374178
0.06607434,-1.6649711,-0.34686565,4.744221,-0.14660333
-0.10685575,-1.2691517,-0.38515896,4.872878,-0.45515713
-0.1985542,-0.91900975,0.16516137,5.3144484,-0.609434
-0.18976074,-0.84324354,0.27493763,5.6500974,-0.7251417
-0.19713123,-0.9425757,0.44274092,6.281647,-0.8022801
-0.22273427,-0.92678636,0.37160754,6.262052,-1.0336955
-0.28670853,-0.8631985,0.12235367,6.4961762,-1.2265416
-0.3053784,-0.8976411,0.21495378,7.1997,-1.2651109
-0.28897658,-0.98673,0.39808,7.3866706,-1.1494032
-0.285048,-0.938248,0.40420806,7.150673,-1.0336955
-0.24623035,-0.9417924,0.48871326,6.7326903,-1.4193877
-0.37715602,-0.84387374,0.6301261,6.642094,-1.3036801
-0.3977539,-0.86875635,0.52710557,6.7576585,-0.8794186
-0.33645993,-0.7888093,0.17766452,6.3438463,-0.8794186
-0.36207867,-0.82428706,0.20611107,6.537614,-1.0336955
-0.4921686,-0.7489047,0.15211844,6.5721025,-0.6480032
-0.6166499,-2.2139127,-4.8407373,4.985401,-0.609434
-0.5679656,-1.1795853,-1.3841854,5.9583,-0.7637109
-0.5872544,-0.6683723,-0.7407852,5.1888704,-0.262311
-0.24073254,-0.8505927,-0.56147516,4.914863,-0.22374178
-0.05971557,-1.1365399,-1.2470036,4.6508555,-0.5322956
0.008607745,-0.9980137,-0.38538986,3.926983,-0.4165879
0.11754286,-0.9923079,-1.1261332,3.4061346,-0.10803411
0.071107894,-1.1945311,-0.38696265,4.432763,-0.069464885
0.034808815,-1.5332375,-1.1108911,3.654206,0.04624279
0.0076936185,-1.1589348,-0.08428699,4.211827,0.04624279
-0.14954293,-0.73158556,-0.024427831,4.3511806,0.04624279
-0.28096336,-0.71035963,0.040732443,5.123815,0.007673565
-0.43499312,-0.58320343,0.1797815,5.2400465,-0.5708648
-0.32465193,-0.71712744,0.10128391,5.387729,-0.4165879
-0.35917786,-0.67593116,0.23727739,5.733862,-0.5322956
-0.29853672,-0.8262857,-0.136814,6.3591013,-0.37801868
-0.39527613,-0.7302054,-0.3844005,6.080362,-0.7637109
-0.36020023,-0.7642111,-0.21568072,6.1750474,-0.37801868
-0.35222998,-0.7225267,-0.20423615,6.005056,-0.95655704
-0.35847095,-0.73857254,-0.026772976,6.2157645,-0.7251417
-0.44327113,-0.6192012,-0.09095049,6.5479193,-0.5708648
-0.3977421,-0.66653013,-0.067827106,6.2811446,-0.9179878
-0.40768355,-0.6126473,-0.10669029,6.200576,-0.99512625
-0.3919286,-0.737652,-0.18725991,6.831099,-1.0722647
-0.2754635,-0.90732133,-0.113481045,6.2885084,-0.95655704
-0.3497998,-0.7313747,-0.24507987,6.131374,-0.4165879
-0.2908854,-0.66169053,-0.48024982,5.036062,-0.18517256
-0.21252319,-0.9621944,-0.7208135,4.7618575,-0.262311
-0.039878964,-1.3733666,-1.1997905,3.800842,0.31622735
0.12794983,-1.3602551,-1.677329,3.0019581,0.7404888
0.19776314,-1.3938954,-1.2550688,3.5103476,0.5862119
0.24320507,-1.4379245,-1.1559021,3.5263054,0.81762725
-0.04651892,-1.0486447,-1.9608977,3.1588166,0.8561965
-0.10235602,-1.1051999,-0.5511077,4.106204,0.81762725
-0.08806877,-1.0376154,-0.06249392,4.1850915,0.3547966
-0.16642594,-1.0065186,0.17906737,4.5426106,0.04624279
-0.1611129,-0.9655808,-0.15426612,4.7981563,-0.10803411
-0.2128747,-0.87637967,-0.31575173,5.3514028,-0.22374178
-0.31265232,-0.7765383,-0.3352458,5.7421594,-0.33944947
-0.35126862,-0.8879489,-0.2596135,6.915697,-1.3422493
-0.3026893,-0.774734,-0.4355275,5.8213825,-2.0750647
-0.35790205,-0.73104,-0.49268913,6.179644,-2.2293415
-0.34059545,-0.6937036,-0.4469266,5.7958527,-2.2679107
-0.32638797,-0.79490286,-0.14428449,6.3503156,-2.3450491
-0.33174407,-0.6986489,-0.27523816,6.0315,-1.9207877
-0.34504467,-0.6770056,-0.35683417,6.003803,-1.6122339
-0.3498234,-0.737749,-0.2493521,6.4638324,-2.0364952
-0.3821131,-0.846932,-0.13117301,7.417421,-1.8436491
-0.20332035,-0.9686947,-0.4682517,5.4402294,-2.2679107
-0.37835348,-0.9127949,-0.06985533,6.337443,-1.8822185
-0.33593693,-0.85633916,-0.35194802,5.7007117,-1.3808185
-0.30346003,-1.0121635,-0.8141062,5.287261,-1.1879724
-0.16944352,-1.2129533,-1.1558961,4.288624,-0.95655704
-0.064640105,-1.369611,-1.4061974,3.6150355,-0.6480032
0.027518988,-1.6165645,-1.1999357,3.7473238,-0.14660333
0.05461204,-1.6468413,-0.91755533,4.7418976,-0.84084934
0.03952995,-1.4391831,-0.6641646,4.3313484,-0.4165879
-0.06987074,-1.3387271,-0.21694314,4.608644,-0.45515713
-0.12923871,-1.0676861,-0.070136726,4.7568035,-0.8794186
-0.19233856,-0.92590624,0.08326149,5.989982,-1.0722647
-0.20220615,-0.93471617,0.095425606,5.86297,-1.1108339
-0.23655504,-0.9228301,-0.019886255,5.7357645,-1.0722647
-0.269172,-0.9069998,-0.09821379,6.5083113,-1.4965261
-0.28106913,-1.0021741,-0.020029545,7.338286,-1.4193877
-0.16964963,-1.1263518,0.08158314,6.672127,-1.2651109
-0.31207517,-0.98680896,0.028853655,7.4203544,-1.5350955
-0.32876557,-0.90281916,-0.012473345,7.2046742,-1.8822185
-0.38050523,-0.8095465,-0.11883843,7.126228,-1.4965261
-0.39315686,-0.7439713,-0.15125883,6.84132,-1.8436491
-0.3985507,-0.7564119,-0.14645267,7.036216,-1.5350955
-0.36203602,-0.8704006,-0.059738755,7.3734355,-2.0364952
-0.35703227,-0.9846137,0.10249698,8.571178,-2.0750647
-0.38434294,-0.8442666,0.0025655031,7.48729,-2.0364952
-0.41372925,-0.8508515,-0.07434881,7.4718246,-1.6893723
-0.307963,-0.9017327,-0.48111778,6.3065476,-1.1879724
-0.16188687,-1.2560096,-0.6331901,5.3751073,-2.4221876
0.069244504,-1.6415656,-0.8266723,4.0692697,-0.609434
0.13305253,-1.8368325,-0.8492066,3.6814535,-0.14660333
0.17658854,-1.9313598,-0.6912934,4.035945,0.23908891
0.13044685,-2.1426747,-0.70511866,4.2408166,0.43193504
0.11516172,-2.116885,-1.0137794,3.4271011,0.3547966
0.027371049,-1.7105993,-0.5473938,4.4021444,0.007673565
0.0030703545,-1.383261,-0.13498741,5.1042786,0.20051968
-0.070955634,-1.0906967,0.06257081,6.062493,-0.6480032
-0.16048847,-0.95589066,0.14175165,6.457096,-0.4165879
-0.22110304,-0.94271487,0.053471804,6.62476,-0.6865725
-0.2594056,-0.9084014,-0.06763172,6.748071,-0.99512625
-0.2550845,-1.0907336,-0.047691584,7.7161393,-0.7637109
-0.28643727,-1.025842,-0.020282269,7.279549,-1.0722647
-0.29726902,-1.0168121,-0.036033988,7.3975744,-1.2265416
-0.2974926,-0.9632569,0.00033164024,7.339975,-1.6893723
-0.3338155,-0.9177396,-0.051214576,7.525649,-1.5350955
-0.34583318,-0.8716684,0.11075091,7.3206077,-1.4193877
-0.2932123,-0.95342714,0.073648095,7.4276443,-1.7279415
-0.3044019,-1.0363818,0.21587443,7.7548976,-1.7665107
-0.28839538,-1.0882164,0.20049393,8.100192,-1.9593569
-0.2198023,-1.3149276,-0.05049777,7.4835997,-1.5350955
-0.25826818,-1.1711222,0.3507626,7.892452,-1.6122339
-0.2530824,-1.0382903,0.07118714,6.8054523,-1.4965261
-0.055698663,-1.3115202,-0.15314996,5.89909,-1.1494032
0.08353734,-1.6320584,-0.45652723,4.800245,-0.33944947
0.15056682,-1.9209659,-0.23985636,4.442314,-0.4165879
0.23394299,-2.0058231,-0.20377898,4.231179,-0.069464885
0.268089,-2.0472882,-0.054193854,4.9278755,-0.22374178
0.2116301,-2.0550437,-0.5713437,3.8477519,0.3547966
0.087503314,-1.8276659,-0.5182477,4.334715,-0.03089566
0.13602427,-1.539222,0.18000221,4.7735734,-0.18517256
-0.0047720075,-1.2249228,0.26988173,5.8167596,-0.5708648
-0.0913672,-1.0787692,0.24862742,5.9739976,-0.609434
-0.19660541,-0.96888715,0.16197872,6.30422,-0.7251417
-0.24290419,-0.9646015,0.035116553,6.762059,-0.8794186
-0.2389543,-1.0739229,0.0983541,7.348047,-0.8022801
-0.23638949,-1.0910466,0.2899779,6.5354342,-1.0722647
-0.26458108,-1.0202454,0.053548098,6.929261,-1.1494032
-0.2783059,-0.9516825,0.09526813,6.969358,-0.9179878
-0.28225845,-0.8872388,0.09725273,7.264166,-0.95655704
-0.39967054,-0.77663493,0.10891247,6.7987776,-1.1108339
-0.32788685,-0.7994763,-0.027452469,6.989832,-1.2265416
-0.4738398,-0.6844248,-0.0849067,6.6539283,-0.9179878
-0.3725035,-0.8395328,-0.08239031,7.5024385,-1.1494032
-0.28321564,-0.894759,0.15545905,6.719389,-1.0722647
-0.37907994,-0.8310919,-0.034513235,6.20866,-1.1108339
-0.2548581,-0.882128,0.036176324,5.789351,-0.609434
-0.2035203,-0.9689427,-0.50419366,5.079491,-0.7251417
0.0018123984,-1.2917231,-0.44353062,3.9284623,-1.0722647
-0.057580233,-1.2433248,-0.42624772,3.6673381,-0.95655704
-0.002925843,-1.2764928,-0.19990075,4.384191,-0.9179878
-0.049418986,-1.3307071,-0.1424219,4.379754,-0.5322956
-0.021759152,-1.347482,-1.1217068,3.0969138,-0.37801868
-0.13785897,-0.84721226,0.0014172196,4.775071,-0.609434
-0.20967077,-0.8074994,0.038414776,5.109164,-0.7637109
-0.2907169,-0.77275735,-0.048136353,5.3985333,-0.7637109
-0.37949628,-0.7309784,-0.17764479,5.2966256,-0.609434
-0.3828541,-0.73435515,-0.25054228,5.777264,-0.8794186
-0.39387828,-0.74242514,-0.47557795,6.3491898,-1.0336955
-0.38363937,-0.90490276,-0.18439543,7.3311057,-0.9179878
-0.39837834,-0.80180335,-0.31400716,6.6390805,-1.3808185
-0.39290845,-0.83947074,-0.13801825,6.7861514,-0.9179878
-0.37523562,-0.77486175,-0.21455562,6.7250996,-1.0336955
-0.3563252,-0.8206044,-0.014092803,7.0161347,-1.1108339
-0.38059908,-0.70308316,-0.12042618,6.528255,-1.0722647
-0.40590665,-0.70574486,-0.05382526,6.732865,-1.2651109
-0.40656012,-0.7280713,-0.14292789,7.2075744,-1.6893723
-0.41862237,-0.84696573,0.017554402,7.880333,-1.4579569
-0.38549775,-0.8740569,-0.01864314,6.9430537,-1.5736647
-0.4369433,-0.7798569,-0.2092179,6.9305725,-1.5350955
-0.4363386,-0.73625284,-0.4095161,6.780527,-1.4965261
-0.6669396,-0.66606426,-0.53833973,5.6353316,-1.3422493
-0.6085807,-0.7902182,-0.8440345,4.6195397,-1.0336955
-0.5518612,-0.97869885,-0.7795142,4.481533,-0.95655704
-0.33622932,-1.1790558,-0.6257436,4.352226,-0.609434
-0.22254871,-1.1434569,-0.5827887,5.4894776,-0.609434
-0.2976878,-0.9463775,-0.25437623,5.0837693,-0.84084934
-0.32716197,-0.88650376,0.015024126,5.566796,-0.6480032
-0.28683352,-0.8386436,-0.15647185,6.074382,-1.3036801
-0.3368854,-0.7955987,-0.025054455,6.2093463,-1.5350955
-0.40010667,-0.7401933,-0.07928848,5.9197116,-1.4193877
-0.38887015,-0.73682404,-0.1003772,6.00221,-1.1879724
-0.3966739,-0.847644,-0.12614405,6.9086857,-1.6122339
-0.4102152,-0.90835214,0.053643942,7.647926,-1.4965261
-0.39747354,-0.5796659,-0.4933414,6.212772,-1.6893723
-0.3817552,-0.86774236,0.13139379,7.171654,-1.3036801
-0.38673627,-0.8419785,0.14689839,7.6189675,-1.4579569
-0.42971113,-0.74672145,0.12203252,7.4439855,-1.7665107
-0.43634337,-0.7464965,0.1999582,7.3936763,-2.152203
-0.48802894,-0.67192847,0.23081553,7.4413376,-1.9207877
-0.50234145,-0.76890785,0.41365755,8.187886,-1.6893723
-0.5056774,-0.9406315,0.6632203,9.173658,-1.9979261
-0.5296899,-0.83421665,0.48977804,8.359187,-2.6150336
-0.5228288,-0.8939899,0.46736145,8.131846,-2.4607568
-0.5421853,-0.77220637,0.30010545,7.7013264,-2.0750647
-0.52475965,-0.781975,0.17315984,6.9063683,-1.9207877
-0.44337934,-0.78159267,-0.05959314,5.842256,-2.30648
-0.37065053,-0.89065486,-0.0074808598,5.614833,-1.7665107
-0.19462305,-1.0919945,0.07983315,5.8217063,-1.5350955
-0.10814509,-1.3206546,0.07219112,6.10396,-1.5736647
-0.17639694,-1.1718984,-0.2186889,5.323358,-1.6508031
-0.24995846,-0.9665565,0.21322292,5.8139787,-1.2651109
-0.3263334,-0.8364638,0.35557926,6.4094243,-1.6508031
-0.29525146,-0.90354073,0.22931337,6.585542,-1.8436491
-0.26361695,-0.92209834,0.09048188,6.682385,-1.8050799
-0.30568415,-0.9061397,-0.023451209,6.7053857,-1.8822185
-0.34790003,-0.9330422,-0.0048776865,7.3100615,-1.8822185
-0.3099723,-1.1429666,0.14180756,8.382928,-1.8822185
-0.32881692,-1.0458333,0.12455678,7.969546,-1.7665107
-0.31855547,-1.0962296,0.32978356,7.962547,-1.8822185
-0.3539018,-1.0286891,0.2865454,8.330812,-1.9979261
-0.39100018,-1.0078471,0.44733095,8.013116,-1.8050799
-0.41949084,-0.9041256,0.34604907,7.6800203,-1.9979261
-0.43577844,-0.918576,0.5068811,7.8119235,-1.7665107
-0.45424122,-1.0019034,0.6606591,8.646281,-1.8436491
-0.44053876,-1.1115756,0.76486444,9.292893,-2.3450491
-0.41066468,-0.90435785,0.60770786,8.318755,-2.1907723
-0.45240965,-1.0249691,0.5616926,8.380569,-2.5764644
-0.49231324,-0.90618503,0.3852414,7.8792105,-2.0750647
-0.4696632,-0.93348634,0.09721601,6.860212,-1.2651109
-0.42857048,-0.9502286,-0.32052386,6.088122,-1.7279415
-0.28929272,-1.192538,-0.5006531,5.724932,-1.4965261
-0.19924173,-1.2790658,-0.60193825,5.804721,-1.4193877
-0.08039349,-1.4512426,-0.3935256,6.4099984,-0.6865725
-0.084461585,-1.4291548,-0.6239283,5.5109367,-0.8022801
-0.116912514,-1.2954494,-0.47951585,5.9033046,-1.1494032
-0.21144868,-0.9875825,-0.06402326,6.480478,-1.0336955
-0.22128212,-0.9744489,0.243675,6.746219,-1.2651109
-0.26556075,-0.90760744,0.15016067,6.565803,-1.1108339
-0.32009622,-0.9084814,0.15411043,6.536073,-1.6893723
-0.34015262,-0.9431905,0.045956254,7.4101567,-1.4965261
-0.30189222,-1.1115686,0.16704524,8.228478,-1.6508031
-0.33126545,-0.9633164,0.026138306,7.7710896,-1.4193877
-0.3466922,-0.9973523,0.1076051,7.926538,-1.9593569
-0.38281828,-0.9993714,0.2005899,8.195886,-1.8050799
-0.41792876,-0.9644635,0.24669957,8.024925,-1.5350955
-0.4519437,-0.8814568,0.18144476,7.773113,-1.9207877
-0.44153997,-0.92018026,0.37573874,7.745376,-1.9207877
-0.43105814,-0.9890477,0.42168796,8.503043,-1.9979261
-0.41539708,-1.1766398,0.6637962,9.398848,-1.9593569
-0.40770736,-1.1016996,0.5425085,8.883765,-2.152203
-0.39408475,-1.1393316,0.5698987,8.474768,-2.2293415
-0.41799128,-1.0240151,0.48144042,7.979634,-2.0750647
-0.2541172,-1.1978145,0.48325586,7.208919,-2.0750647
-0.11855255,-1.2794929,0.018056214,6.0888,-1.4965261
0.08629602,-1.6852214,-0.056794822,5.4211164,-0.6865725
0.10158864,-1.6404357,0.04546565,6.1333675,-0.5322956
0.041538984,-1.7280501,-0.015374184,5.849731,-0.6480032
0.19001037,-2.1704204,-0.49789804,3.9884484,-0.5708648
-0.025681257,-1.455632,0.09783012,5.7745585,-0.6865725
-0.2287978,-1.0456731,0.015365481,6.4643106,-0.9179878
-0.17099722,-0.9953635,0.13035631,7.0730624,-0.99512625
-0.19552183,-1.0163534,0.21339786,7.1442046,-1.0336955
-0.22993287,-1.0106945,0.15362513,7.250145,-1.1494032
-0.24769229,-1.1220855,0.24274385,8.06917,-0.84084934
-0.3095548,-1.1277839,0.070498824,8.660858,-1.4193877
-0.3078148,-1.0830268,0.0027691126,8.439446,-0.95655704
-0.31974825,-1.1458898,0.0858103,8.448436,-1.4965261
-0.38814694,-1.0701207,0.086344,8.555065,-1.0722647
-0.41811854,-1.0450407,0.08947539,8.563341,-1.9207877
-0.43446165,-0.988693,0.06532419,8.305646,-1.4965261
-0.4279134,-0.98184496,0.116261125,8.28571,-1.7279415
-0.4416303,-1.032924,0.23831189,8.949002,-1.8822185
-0.41770786,-1.1278864,0.3394159,9.40037,-1.4965261
-0.4348848,-1.0090221,0.048645735,8.829072,-1.3036801
-0.45209014,-0.98963386,0.037255645,8.614121,-1.6122339
-0.4782261,-0.97812647,0.09430134,8.129035,-1.8436491
-0.3305732,-1.1560576,0.36302292,7.1395674,-1.5736647
-0.19711718,-1.2983412,0.029404402,6.298842,-1.4965261
-0.005477339,-1.4548926,-0.13263309,6.2137833,-1.2265416
0.021831274,-1.4791062,-0.10268283,6.0656867,-0.8794186
-0.07290238,-2.6153371,-3.1331625,6.2846513,-0.99512625
-0.19846772,-1.160201,0.53358185,6.2809615,-0.4165879
-0.109158814,-1.2148105,0.47020984,6.334419,-0.5322956
-0.1920971,-1.1635453,0.50115585,7.068109,-0.6480032
-0.16438177,-1.1943697,0.74437416,7.44044,-0.8022801
-0.23296738,-1.065263,0.352386,7.1095185,-1.0336955
-0.21339917,-1.0024694,0.12384474,7.2577863,-1.3422493
-0.3249225,-1.0756763,0.1955266,7.917149,-1.3808185
-0.40288988,-1.0398448,0.042221308,8.605845,-1.6122339
-0.3034209,-1.0323846,0.123918414,8.165741,-1.4193877
-0.3578111,-1.071936,0.22192347,8.426465,-1.3422493
-0.3791272,-1.0533525,0.3061123,8.693238,-1.6508031
-0.39370143,-1.1606357,0.58506143,8.800871,-1.4579569
-0.3921923,-1.141348,0.56483436,8.921941,-1.5736647
-0.41915202,-1.0768937,0.72585404,8.687691,-1.7665107
-0.41933545,-1.1359589,0.6414021,9.248936,-1.8050799
-0.43822163,-1.1214372,0.43602204,9.464712,-1.9207877
-0.4103774,-1.1412439,0.45690942,9.564095,-2.1136339
-0.3775823,-1.1567078,0.37358487,9.152036,-1.6508031
-0.4180838,-1.1033901,0.3025111,8.890439,-1.6508031
-0.335529,-1.0832684,0.29023254,8.3476925,-1.5736647
-0.25884882,-1.1731339,0.4661932,6.810334,-1.5350955
-0.17911613,-1.2728398,0.6597563,5.9870257,-1.2651109
-0.107915536,-1.2327795,0.57283294,6.36224,-1.2651109
-0.013291955,-1.2981876,0.61337364,6.313479,-1.3808185
-0.00253883,-1.2198645,0.629089,6.4024158,-1.1494032
-0.13374262,-1.1480919,0.6711904,6.2513647,-1.4579569
-0.33300936,-1.0498639,0.55968225,6.6513166,-1.8050799
-0.38392386,-0.9101208,0.25347602,7.0408263,-1.5350955
-0.38099092,-0.915137,0.17784798,7.299522,-1.4965261
-0.36810428,-0.97181684,0.10445762,7.6442866,-1.5736647
-0.38968647,-1.038486,-0.054650545,8.331703,-1.2651109
-0.37800136,-1.1948272,0.090004444,8.789157,-1.8822185
-0.36436558,-1.1806543,0.26278174,9.168062,-1.7665107
-0.3545527,-1.1520997,0.30094182,8.901188,-1.6893723
-0.3711669,-1.1677668,0.5259187,9.17776,-1.6508031
-0.3395958,-1.2147784,0.5721954,9.069262,-1.4193877
-0.36824182,-1.0680671,0.48614943,8.822378,-1.4193877
-0.4012349,-0.95629555,0.38608265,8.498075,-1.7279415
-0.42367256,-1.0452356,0.62537813,9.180228,-1.5350955
-0.39747086,-0.9705555,0.46087492,8.509684,-1.8436491
-0.41681388,-0.94157535,0.3462609,9.024855,-1.9593569
-0.43256956,-0.998462,0.4134935,8.736207,-2.0750647
-0.45976114,-0.9947047,0.39507163,8.296988,-1.7279415
-0.38464484,-1.0942419,0.5314617,7.58981,-1.4965261
-0.18776463,-1.261757,0.35081673,7.155533,-1.4965261
-0.054258823,-1.4266645,0.19673789,6.7136006,-0.609434
-0.010897875,-1.5811316,0.33276033,6.8451304,-1.0336955
-0.069558054,-1.4732571,0.6102642,6.3549027,-1.2651109
-0.017381072,-1.3279433,0.7744,6.8781366,-1.1494032
-0.08192994,-1.2594582,0.75866556,6.785469,-1.4193877
-0.15132186,-1.1685698,0.6856339,7.6258254,-1.1879724
-0.18066934,-1.227909,0.6819395,7.6354575,-1.0336955
-0.17568958,-1.1714386,0.58311236,7.5585923,-1.5736647
-0.23463792,-1.1307431,0.4288665,7.770433,-1.5736647
-0.31139103,-1.142884,0.34984756,8.531501,-1.4965261
-0.2705747,-1.2136328,0.3949306,8.427692,-1.7279415
-0.32301894,-1.1291152,0.13735676,8.753022,-1.8436491
-0.34834513,-1.1734592,0.32127476,8.867997,-1.8050799
-0.37288862,-1.2441068,0.542001,9.222388,-2.1136339
-0.3570816,-1.1509763,0.4554689,9.032798,-2.1907723
